Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Order ID,City,State,Postal Code,Region,Product ID,Product Category,Product Type,Product Name,Price,Quantity,Revenue,Discount,Profit
11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,10108,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1, $28.00 ,20%, $2.10 
11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,10109,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1, $3.00 ,20%, $1.07 
10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,10110,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5," $1,700.00 ",20%, $67.99 
12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,10111,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2, $84.00 ,0%, $10.91 
11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,10112,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2, $152.00 ,0%, $22.79 
11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,10113,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6, $163.00 ,0%, $13.35 
8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,10114,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14, $561.00 ,20%, $14.53 
8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,10115,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2, $9.00 ,20%, $1.65 
8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,10116,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3, $72.00 ,20%, $7.49 
8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,10117,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6, $783.00 ,20%, $44.03 
3/2/2015,3/6/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,10118,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3," $2,363.00 ",0%, $165.38 
4/5/2015,4/10/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,10119,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1, $158.00 ,70%, $(115.72)
6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,10120,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3, $141.00 ,0%, $18.35 
6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,10121,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4, $123.00 ,0%, $13.88 
6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,10122,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6," $1,359.00 ",0%, $63.44 
6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,10123,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9," $1,035.00 ",0%, $51.76 
6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,10124,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7, $476.00 ,0%, $19.73 
12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,10125,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3," $1,802.00 ",30%, $(8.58)
9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,10126,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6," $3,706.00 ",50%, $(407.68)
11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,10127,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2, $5.00 ,70%, $(1.83)
11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,10128,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7," $1,708.00 ",20%, $30.50 
11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,10129,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2, $163.00 ,20%, $(9.16)
11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,10130,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3, $716.00 ,0%, $26.24 
2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,10131,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5, $300.00 ,40%, $(11.99)
2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,10132,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2, $157.00 ,20%, $29.36 
2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,10133,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9, $193.00 ,20%, $6.97 
10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,10134,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3, $60.00 ,0%, $9.62 
10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,10135,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1, $35.00 ,0%, $16.66 
10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,10136,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4, $46.00 ,0%, $3.46 
10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,10137,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2, $8.00 ,0%, $1.97 
10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,10138,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3, $229.00 ,20%, $26.66 
10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,10139,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6, $395.00 ,0%, $18.45 
10/13/2016,10/19/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,10140,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14, $604.00 ,0%, $20.70 
9/5/2016,9/7/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,10141,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2, $166.00 ,20%, $10.35 
9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,10142,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3, $26.00 ,0%, $2.38 
9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,10143,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3, $33.00 ,0%, $5.10 
9/18/2017,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,10144,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3, $431.00 ,0%, $68.98 
12/22/2017,12/27/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,10145,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3," $2,518.00 ",0%, $218.25 
9/7/2015,9/12/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,10146,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7," $4,704.00 ",0%, $20.16 
10/22/2014,10/28/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,10147,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4, $376.00 ,20%, $12.91 
12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,10148,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11," $4,229.00 ",0%, $103.80 
12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,10149,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3, $450.00 ,0%, $6.00 
12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,10150,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8," $15,615.00 ",0%, $585.55 
12/5/2016,12/9/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,10151,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5, $858.00 ,0%, $80.63 
3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,10152,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5, $790.00 ,20%, $17.77 
3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,10153,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2, $406.00 ,20%, $15.24 
5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,10154,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7, $409.00 ,0%, $26.27 
5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,10155,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4, $422.00 ,0%, $48.54 
5/31/2015,6/2/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,10156,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6, $485.00 ,0%, $21.03 
5/28/2015,6/3/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,10157,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3, $20.00 ,0%, $1.79 
3/1/2014,3/6/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,10158,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2, $915.00 ,20%, $51.48 
11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,10159,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2, $29.00 ,0%, $6.87 
11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,10160,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7," $6,615.00 ",0%, $236.23 
5/11/2016,5/12/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,10161,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1, $6.00 ,0%, $2.69 
12/28/2015,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,10162,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2, $109.00 ,20%, $1.36 
11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,10163,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5, $142.00 ,0%, $13.35 
11/7/2016,11/11/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,10164,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2, $55.00 ,20%, $9.69 
9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,10165,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3, $30.00 ,20%, $2.73 
9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,10166,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8," $65,280.00 ",40%," $(1,359.99)"
9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,10167,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3, $828.00 ,20%, $(58.63)
9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,10168,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9," $15,661.00 ",30%, $(24.86)
9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,10169,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6, $192.00 ,20%, $6.81 
9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,10170,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5, $890.00 ,80%, $(453.85)
9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,10171,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3, $432.00 ,20%, $9.00 
8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,10172,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3, $63.00 ,0%, $9.84 
8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,10173,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2, $222.00 ,0%, $53.26 
8/5/2014,8/9/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,10174,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7," $2,381.00 ",20%, $21.26 
9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,10175,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2, $105.00 ,80%, $(131.12)
9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,10176,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4, $81.00 ,20%, $6.55 
4/21/2017,4/25/2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,10177,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4, $389.00 ,80%, $(243.16)
11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,10178,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7," $2,778.00 ",30%, $(11.34)
11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,10179,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5, $79.00 ,20%, $(3.77)
12/15/2015,12/19/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,10180,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1, $3.00 ,0%, $1.41 
12/5/2014,12/9/2014,Second Class,DK-13150,David Kendrick,Corporate,United States,10181,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2, $50.00 ,20%, $1.86 
12/5/2014,12/9/2014,Second Class,DK-13150,David Kendrick,Corporate,United States,10182,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7," $2,861.00 ",20%, $76.64 
11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,10183,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4," $2,016.00 ",0%, $131.03 
11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,10184,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5, $750.00 ,0%, $41.99 
11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,10185,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2, $58.00 ,0%, $7.25 
11/28/2016,12/2/2016,Standard Class,SK-19990,Sally Knutson,Consumer,United States,10186,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2, $14.00 ,0%, $3.44 
8/26/2014,8/30/2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,10187,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8," $1,414.00 ",0%, $22.98 
7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,10188,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3, $112.00 ,20%, $3.72 
7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,10189,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3, $60.00 ,20%, $6.26 
10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,10190,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4," $3,597.00 ",20%, $112.39 
10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,10191,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6, $431.00 ,0%, $20.09 
10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,10192,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8, $415.00 ,0%, $24.88 
10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,10193,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3," $1,879.00 ",20%, $46.98 
10/12/2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,10194,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5, $100.00 ,0%, $6.57 
10/31/2015,11/6/2015,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,10195,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7, $100.00 ,0%, $6.71 
3/21/2014,3/25/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,10196,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2, $15.00 ,20%, $1.20 
